ref,url,content
Rule 59(3)(a),https://www.wipo.int/pct/en/texts/rules/r59.html,"If the demand is submitted to a receiving Office, an International Searching Authority, or an International Preliminary Examining Authority which is not competent for the international preliminary examination of the international application, that Office or Authority shall mark the date of receipt on the demand and, unless it decides to proceed under paragraph (f), transmit the demand promptly to the International Bureau."
Rule 59(3)(b),https://www.wipo.int/pct/en/texts/rules/r59.html,"If the demand is submitted to the International Bureau, the International Bureau shall mark the date of receipt on the demand."
Rule 59(3)(c),https://www.wipo.int/pct/en/texts/rules/r59.html,"Where the demand is transmitted to the International Bureau under paragraph (a) or submitted to it under paragraph (b), the International Bureau shall promptly:"
Rule 59(3)(c)(i),https://www.wipo.int/pct/en/texts/rules/r59.html,"if there is only one competent International Preliminary Examining Authority, transmit the demand to that Authority and inform the applicant accordingly, or"
Rule 59(3)(c)(ii),https://www.wipo.int/pct/en/texts/rules/r59.html,"if two or more International Preliminary Examining Authorities are competent, invite the applicant to indicate, within the time limit applicable under Rule 54bis.1(a) or 15 days from the date of the invitation, whichever is later, the competent International Preliminary Examining Authority to which the demand should be transmitted."
Rule 59(3)(d),https://www.wipo.int/pct/en/texts/rules/r59.html,"Where an indication is furnished as required under paragraph (c)(ii), the International Bureau shall promptly transmit the demand to the competent International Preliminary Examining Authority indicated by the applicant. Where no indication is so furnished, the demand shall be considered not to have been submitted and the International Bureau shall so declare."
Rule 59(3)(e),https://www.wipo.int/pct/en/texts/rules/r59.html,"Where the demand is transmitted to a competent International Preliminary Examining Authority under paragraph (c), it shall be considered to have been received on behalf of that Authority on the date marked on it under paragraph (a) or (b), as applicable, and the demand so transmitted shall be considered to have been received by that Authority on that date."
Rule 59(3)(f),https://www.wipo.int/pct/en/texts/rules/r59.html,"Where an Office or Authority to which the demand is submitted under paragraph (a) decides to transmit that demand directly to the competent International Preliminary Examining Authority, paragraphs (c) to (e) shall apply mutatis mutandis."
Rule 60(1),https://www.wipo.int/pct/en/texts/rules/r60.html,Defects in the Demand
Rule 60(1)(a),https://www.wipo.int/pct/en/texts/rules/r60.html,"Subject to paragraphs (a-bis) and (a-ter), if the demand does not comply with the requirements specified in Rules 53.1, 53.2(a)(i) to (iii), 53.2(b), 53.3 to 53.8 and 55.1, the International Preliminary Examining Authority shall invite the applicant to correct the defects within a time limit which shall be reasonable under the circumstances. That time limit shall not be less than one month from the date of the invitation. It may be extended by the International Preliminary Examining Authority at any time before a decision is taken."
Rule 60(1)(a-bis),https://www.wipo.int/pct/en/texts/rules/r60.html,"(a-bis)   For the purposes of Rule 53.4, if there are two or more applicants, it shall be sufficient that the indications referred to in Rule 4.5(a)(ii) and (iii) be provided in respect of one of them who has the right according to Rule 54.2 to make a demand."
Rule 60(1)(a-ter),https://www.wipo.int/pct/en/texts/rules/r60.html,"(a-ter)   For the purposes of Rule 53.8, if there are two or more applicants, it shall be sufficient that the demand be signed by one of them."
Rule 60(1)(b),https://www.wipo.int/pct/en/texts/rules/r60.html,"If the applicant complies with the invitation within the time limit under paragraph (a), the demand shall be considered as if it had been received on the actual filing date, provided that the demand as submitted permitted the international application to be identified; otherwise, the demand shall be considered as if it had been received on the date on which the International Preliminary Examining Authority receives the correction."
Rule 60(1)(c),https://www.wipo.int/pct/en/texts/rules/r60.html,"If the applicant does not comply with the invitation within the time limit under paragraph (a), the demand shall be considered as if it had not been submitted and the International Preliminary Examining Authority shall so declare."
Rule 60(1)(d),https://www.wipo.int/pct/en/texts/rules/r60.html,[Deleted]
Rule 60(1)(e),https://www.wipo.int/pct/en/texts/rules/r60.html,"If the defect is noticed by the International Bureau, it shall bring the defect to the attention of the International Preliminary Examining Authority, which shall then proceed as provided in paragraphs (a) to (c) ."
Rule 60(1)(f),https://www.wipo.int/pct/en/texts/rules/r60.html,"If the demand does not contain a statement concerning amendments, the International Preliminary Examining Authority shall proceed as provided for in Rules 66.1 and 69.1(a) or (b)."
Rule 60(1)(g),https://www.wipo.int/pct/en/texts/rules/r60.html,"Where the statement concerning amendments contains an indication that amendments under Article 34 are submitted with the demand (Rule 53.9(c)) but no such amendments are, in fact, submitted, the International Preliminary Examining Authority shall invite the applicant to submit the amendments within a time limit fixed in the invitation and shall proceed as provided for in Rule 69.1(e)."
Rule 61(1),https://www.wipo.int/pct/en/texts/rules/r61.html,Notification to the International Bureau and the Applicant
